date,conso,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2009-09-25 18:00:00,1.388,0.206,241.080,5.800,0.000,2.000,18.0
2009-09-25 19:00:00,0.820,0.388,241.410,3.800,0.000,0.000,0.0
2009-09-25 20:00:00,0.230,0.126,239.040,1.000,0.000,0.000,0.0
2009-09-25 21:00:00,1.200,0.252,240.890,5.000,0.000,1.000,1.0
2009-09-25 22:00:00,1.110,0.132,240.950,4.600,0.000,0.000,1.0
2009-09-25 23:00:00,0.434,0.414,245.800,2.400,0.000,2.000,1.0
2009-09-26 00:00:00,0.746,0.142,245.030,3.000,0.000,0.000,0.0
2009-09-26 01:00:00,0.136,0.000,244.400,0.600,0.000,0.000,1.0
2009-09-26 02:00:00,0.470,0.000,241.080,1.800,0.000,0.000,0.0
2009-09-26 03:00:00,0.216,0.110,242.180,1.000,0.000,0.000,1.0
2009-09-26 04:00:00,0.208,0.132,243.380,1.000,0.000,1.000,0.0
2009-09-26 05:00:00,0.136,0.000,243.880,0.600,0.000,0.000,1.0
2009-09-26 06:00:00,1.298,0.116,242.400,5.200,0.000,1.000,19.0
2009-09-26 07:00:00,2.058,0.112,240.900,8.800,0.000,0.000,19.0
2009-09-26 08:00:00,1.780,0.156,240.140,7.400,0.000,0.000,19.0
2009-09-26 09:00:00,1.360,0.108,242.570,5.600,1.000,0.000,19.0
2009-09-26 10:00:00,3.806,0.248,239.440,15.800,38.000,0.000,18.0
2009-09-26 11:00:00,1.450,0.306,236.920,6.200,0.000,1.000,18.0
2009-09-26 12:00:00,0.538,0.384,241.110,2.800,0.000,0.000,0.0
2009-09-26 13:00:00,1.586,0.370,238.680,6.800,0.000,1.000,18.0
2009-09-26 14:00:00,0.358,0.130,238.510,1.600,0.000,0.000,1.0
2009-09-26 15:00:00,0.532,0.146,239.920,2.200,1.000,0.000,1.0
2009-09-26 16:00:00,1.394,0.240,240.600,5.800,1.000,0.000,18.0
2009-09-26 17:00:00,2.582,0.084,239.520,10.600,0.000,0.000,18.0
2009-09-26 18:00:00,2.180,0.474,239.900,9.200,0.000,1.000,30.0
2009-09-26 19:00:00,1.336,0.070,240.100,5.400,0.000,0.000,18.0
2009-09-26 20:00:00,1.474,0.304,236.690,6.200,0.000,1.000,18.0
2009-09-26 21:00:00,0.368,0.216,241.240,1.600,0.000,0.000,1.0
2009-09-26 22:00:00,0.374,0.222,242.780,1.800,0.000,0.000,1.0
2009-09-26 23:00:00,0.532,0.172,245.130,2.600,0.000,1.000,5.0
2009-09-27 00:00:00,0.446,0.000,241.500,1.800,0.000,0.000,1.0
2009-09-27 01:00:00,0.278,0.216,242.930,1.400,0.000,1.000,1.0
2009-09-27 02:00:00,0.148,0.000,241.700,0.800,0.000,0.000,0.0
2009-09-27 03:00:00,0.224,0.114,243.920,1.000,0.000,1.000,1.0
2009-09-27 04:00:00,0.134,0.000,244.170,0.600,0.000,0.000,1.0
2009-09-27 05:00:00,0.228,0.126,244.060,1.000,0.000,0.000,1.0
2009-09-27 06:00:00,1.360,0.202,242.890,5.600,0.000,1.000,19.0
2009-09-27 07:00:00,0.226,0.122,242.710,1.000,0.000,0.000,1.0
2009-09-27 08:00:00,0.210,0.112,243.250,1.000,0.000,1.000,1.0
2009-09-27 09:00:00,0.568,0.186,242.080,2.600,0.000,0.000,1.0
2009-09-27 10:00:00,0.388,0.200,238.170,1.800,0.000,2.000,1.0
2009-09-27 11:00:00,3.624,0.076,238.520,15.200,0.000,38.000,18.0
2009-09-27 12:00:00,0.188,0.000,238.230,0.800,0.000,0.000,1.0
2009-09-27 13:00:00,0.360,0.242,241.430,1.800,0.000,1.000,1.0
2009-09-27 14:00:00,1.468,0.000,239.030,6.000,0.000,0.000,18.0
2009-09-27 15:00:00,0.568,0.440,239.650,3.000,1.000,2.000,0.0
2009-09-27 16:00:00,2.392,0.000,239.390,10.000,38.000,0.000,0.0
2009-09-27 17:00:00,0.382,0.354,241.660,2.000,0.000,2.000,0.0
2009-09-27 18:00:00,0.380,0.000,239.950,1.600,0.000,0.000,0.0
2009-09-27 19:00:00,0.408,0.000,240.870,1.800,0.000,0.000,0.0
2009-09-27 20:00:00,0.618,0.202,241.410,2.600,0.000,1.000,1.0
2009-09-27 21:00:00,2.734,0.156,240.500,11.600,0.000,3.000,18.0
2009-09-27 22:00:00,1.856,0.114,237.040,7.800,1.000,1.000,18.0
2009-09-27 23:00:00,3.800,0.098,240.750,15.800,38.000,0.000,19.0
2009-09-28 00:00:00,1.316,0.068,243.720,5.400,0.000,0.000,19.0
2009-09-28 01:00:00,0.256,0.146,244.700,1.200,0.000,0.000,0.0
2009-09-28 02:00:00,0.248,0.108,242.040,1.000,0.000,0.000,0.0
2009-09-28 03:00:00,0.214,0.098,242.960,1.000,0.000,2.000,0.0
2009-09-28 04:00:00,0.304,0.216,243.300,1.400,0.000,0.000,0.0
2009-09-28 05:00:00,0.230,0.098,242.710,1.000,0.000,2.000,0.0
2009-09-28 06:00:00,0.136,0.000,239.760,0.600,0.000,0.000,1.0
2009-09-28 07:00:00,1.988,0.200,239.070,8.200,0.000,0.000,18.0
2009-09-28 08:00:00,1.822,0.132,240.530,7.600,0.000,0.000,22.0
2009-09-28 09:00:00,1.424,0.198,240.110,6.000,0.000,0.000,18.0
2009-09-28 10:00:00,1.390,0.232,242.320,5.800,0.000,1.000,18.0
2009-09-28 11:00:00,1.186,0.000,239.800,4.800,0.000,0.000,18.0
2009-09-28 12:00:00,1.458,0.334,241.510,6.200,0.000,1.000,18.0
2009-09-28 13:00:00,0.196,0.092,242.380,0.800,0.000,0.000,0.0
2009-09-28 14:00:00,0.124,0.000,238.310,0.400,0.000,0.000,1.0
2009-09-28 15:00:00,0.296,0.238,240.300,1.600,0.000,1.000,0.0
2009-09-28 16:00:00,0.126,0.000,242.500,0.400,0.000,0.000,0.0
2009-09-28 17:00:00,0.368,0.350,242.430,2.000,0.000,1.000,0.0
2009-09-28 18:00:00,0.480,0.000,242.630,2.000,0.000,0.000,1.0
2009-09-28 19:00:00,1.472,0.140,240.350,6.000,0.000,0.000,1.0
2009-09-28 20:00:00,2.784,0.046,238.510,11.600,0.000,0.000,18.0
2009-09-28 21:00:00,1.146,0.000,243.920,4.600,0.000,0.000,0.0
2009-09-28 22:00:00,2.194,0.308,240.320,9.200,0.000,1.000,19.0
2009-09-28 23:00:00,1.314,0.000,244.940,5.200,0.000,0.000,19.0
2009-09-29 00:00:00,0.236,0.106,243.990,1.000,0.000,2.000,1.0
2009-09-29 01:00:00,0.250,0.120,244.370,1.000,0.000,0.000,1.0
2009-09-29 02:00:00,0.200,0.080,240.800,0.800,0.000,0.000,0.0
2009-09-29 03:00:00,0.224,0.116,242.720,1.000,0.000,0.000,1.0
2009-09-29 04:00:00,0.238,0.116,243.030,1.000,0.000,0.000,1.0
2009-09-29 05:00:00,0.864,0.262,241.230,3.600,0.000,2.000,12.0
2009-09-29 06:00:00,0.298,0.212,240.590,1.400,0.000,0.000,1.0
2009-09-29 07:00:00,3.136,0.380,238.520,13.400,0.000,2.000,19.0
2009-09-29 08:00:00,1.332,0.000,239.270,5.400,0.000,0.000,18.0
2009-09-29 09:00:00,1.306,0.098,240.410,5.400,0.000,0.000,18.0
2009-09-29 10:00:00,1.326,0.188,240.020,5.400,0.000,2.000,18.0
2009-09-29 11:00:00,0.316,0.000,237.320,1.200,0.000,0.000,1.0
2009-09-29 12:00:00,0.298,0.230,240.050,1.400,0.000,1.000,1.0
2009-09-29 13:00:00,0.274,0.000,239.560,1.600,0.000,0.000,3.0
2009-09-29 14:00:00,0.330,0.068,237.610,1.400,0.000,0.000,1.0
2009-09-29 15:00:00,0.414,0.066,240.330,1.800,0.000,0.000,0.0
2009-09-29 16:00:00,0.224,0.000,242.960,1.200,0.000,0.000,1.0
2009-09-29 17:00:00,0.652,0.338,242.870,3.000,0.000,2.000,1.0
2009-09-29 18:00:00,0.544,0.076,241.960,2.200,0.000,0.000,1.0
2009-09-29 19:00:00,0.300,0.226,239.420,1.400,0.000,2.000,0.0
2009-09-29 20:00:00,1.730,0.052,238.760,7.200,1.000,0.000,0.0
2009-09-29 21:00:00,2.318,0.060,239.890,9.600,1.000,0.000,18.0
2009-09-29 22:00:00,0.918,0.222,242.240,3.800,0.000,1.000,1.0
2009-09-29 23:00:00,0.228,0.120,246.080,1.000,0.000,0.000,0.0
2009-09-30 00:00:00,0.208,0.100,244.850,0.800,0.000,1.000,0.0
2009-09-30 01:00:00,0.472,0.240,244.140,2.600,0.000,0.000,4.0
2009-09-30 02:00:00,0.194,0.074,240.720,0.800,0.000,0.000,1.0
2009-09-30 03:00:00,1.296,0.090,240.370,5.400,0.000,0.000,19.0
2009-09-30 04:00:00,0.126,0.000,242.010,0.400,0.000,0.000,1.0
2009-09-30 05:00:00,0.368,0.330,241.260,2.000,0.000,1.000,1.0
2009-09-30 06:00:00,0.126,0.000,241.820,0.400,0.000,0.000,0.0
2009-09-30 07:00:00,2.458,0.368,236.390,10.400,0.000,1.000,28.0
2009-09-30 08:00:00,1.550,0.056,240.000,6.400,0.000,0.000,18.0
2009-09-30 09:00:00,1.286,0.060,241.350,5.200,0.000,0.000,18.0
2009-09-30 10:00:00,1.312,0.100,240.070,5.400,0.000,0.000,18.0
2009-09-30 11:00:00,1.406,0.132,238.650,5.800,0.000,2.000,18.0
2009-09-30 12:00:00,0.682,0.494,240.460,3.400,0.000,2.000,1.0
2009-09-30 13:00:00,0.560,0.102,241.460,2.200,0.000,0.000,1.0
2009-09-30 14:00:00,1.904,0.202,237.370,8.400,0.000,25.000,1.0
2009-09-30 15:00:00,1.092,0.228,238.920,4.600,0.000,2.000,12.0
2009-09-30 16:00:00,2.286,0.412,240.070,9.800,0.000,32.000,1.0
2009-09-30 17:00:00,0.480,0.272,243.720,2.200,0.000,5.000,1.0
2009-09-30 18:00:00,0.320,0.094,242.940,1.400,0.000,0.000,1.0
2009-09-30 19:00:00,1.502,0.106,242.090,6.200,0.000,4.000,19.0
2009-09-30 20:00:00,2.750,0.266,238.210,11.600,0.000,3.000,18.0
2009-09-30 21:00:00,3.040,0.054,235.240,13.400,21.000,0.000,1.0
2009-09-30 22:00:00,3.234,0.348,239.480,13.800,1.000,25.000,0.0
2009-09-30 23:00:00,2.978,0.226,240.060,12.400,0.000,0.000,19.0
2009-10-01 00:00:00,0.224,0.088,245.190,1.000,0.000,0.000,1.0
2009-10-01 01:00:00,0.312,0.236,242.890,1.600,0.000,1.000,1.0
2009-10-01 02:00:00,0.870,0.270,240.710,3.800,0.000,0.000,11.0
2009-10-01 03:00:00,0.284,0.206,243.490,1.400,0.000,1.000,1.0
2009-10-01 04:00:00,0.228,0.116,243.670,1.000,0.000,0.000,1.0
2009-10-01 05:00:00,0.130,0.000,244.160,0.400,0.000,0.000,0.0
2009-10-01 06:00:00,0.162,0.000,243.500,0.600,0.000,1.000,0.0
2009-10-01 07:00:00,3.182,0.244,239.120,13.600,0.000,0.000,18.0
2009-10-01 08:00:00,1.716,0.292,238.400,7.200,0.000,1.000,18.0
2009-10-01 09:00:00,1.598,0.092,241.110,6.600,0.000,0.000,19.0
2009-10-01 10:00:00,1.272,0.090,239.550,5.200,0.000,0.000,18.0
2009-10-01 11:00:00,0.362,0.000,242.800,2.000,0.000,0.000,5.0
2009-10-01 12:00:00,0.292,0.214,242.880,1.400,0.000,0.000,0.0
2009-10-01 13:00:00,0.200,0.096,242.540,0.800,0.000,1.000,1.0
2009-10-01 14:00:00,0.124,0.000,241.350,0.400,0.000,0.000,0.0
2009-10-01 15:00:00,0.300,0.240,242.420,1.600,0.000,1.000,1.0
2009-10-01 16:00:00,0.126,0.000,243.810,0.400,0.000,0.000,1.0
2009-10-01 17:00:00,0.304,0.228,244.690,1.400,0.000,0.000,1.0
2009-10-01 18:00:00,0.218,0.116,242.810,1.000,0.000,0.000,1.0
2009-10-01 19:00:00,0.510,0.000,241.980,2.000,0.000,0.000,1.0
2009-10-01 20:00:00,2.008,0.198,236.920,8.400,0.000,1.000,18.0
2009-10-01 21:00:00,2.122,0.046,239.290,8.800,0.000,0.000,18.0
2009-10-01 22:00:00,3.058,0.266,239.180,12.800,1.000,1.000,18.0
2009-10-01 23:00:00,1.404,0.110,242.340,5.800,0.000,0.000,19.0
2009-10-02 00:00:00,0.198,0.080,243.730,0.800,0.000,0.000,0.0
2009-10-02 01:00:00,0.228,0.120,245.960,1.000,0.000,0.000,1.0
2009-10-02 02:00:00,0.764,0.136,241.150,3.200,0.000,0.000,11.0
2009-10-02 03:00:00,0.298,0.226,241.300,1.400,0.000,2.000,1.0
2009-10-02 04:00:00,0.126,0.000,241.300,0.400,0.000,0.000,0.0
2009-10-02 05:00:00,0.286,0.194,239.990,1.400,0.000,1.000,1.0
2009-10-02 06:00:00,0.244,0.142,239.830,1.200,0.000,0.000,0.0
2009-10-02 07:00:00,2.230,0.000,242.560,9.200,0.000,0.000,19.0
2009-10-02 08:00:00,1.388,0.210,238.410,5.800,0.000,1.000,18.0
2009-10-02 09:00:00,1.494,0.000,236.590,6.200,0.000,0.000,18.0
2009-10-02 10:00:00,1.442,0.322,239.260,6.200,0.000,1.000,18.0
2009-10-02 11:00:00,1.186,0.000,239.870,4.800,0.000,0.000,19.0
2009-10-02 12:00:00,1.182,0.000,239.430,4.800,0.000,0.000,18.0
2009-10-02 13:00:00,0.562,0.108,241.840,2.400,0.000,0.000,0.0
2009-10-02 14:00:00,0.124,0.000,241.610,0.400,0.000,0.000,1.0
2009-10-02 15:00:00,0.388,0.346,243.930,2.200,0.000,1.000,1.0
2009-10-02 16:00:00,0.274,0.082,243.200,1.200,0.000,0.000,1.0
2009-10-02 17:00:00,1.376,0.150,241.920,5.600,0.000,1.000,19.0
2009-10-02 18:00:00,0.488,0.186,241.210,2.600,0.000,0.000,5.0
2009-10-02 19:00:00,0.474,0.000,241.200,1.800,0.000,0.000,1.0
2009-10-02 20:00:00,1.234,0.096,238.570,5.200,0.000,0.000,0.0
2009-10-02 21:00:00,0.790,0.128,239.830,3.400,0.000,0.000,1.0
2009-10-02 22:00:00,0.706,0.328,238.370,3.600,0.000,2.000,7.0
2009-10-02 23:00:00,0.310,0.156,242.770,1.400,0.000,0.000,0.0
2009-10-03 00:00:00,0.346,0.262,244.420,1.800,0.000,2.000,0.0
2009-10-03 01:00:00,0.158,0.000,243.230,0.600,0.000,0.000,0.0
2009-10-03 02:00:00,0.156,0.000,241.440,0.600,0.000,0.000,1.0
2009-10-03 03:00:00,0.324,0.238,243.310,1.600,0.000,0.000,1.0
2009-10-03 04:00:00,0.158,0.000,243.510,0.600,0.000,0.000,1.0
2009-10-03 05:00:00,1.320,0.104,242.790,5.400,0.000,1.000,19.0
2009-10-03 06:00:00,0.254,0.132,243.560,1.200,0.000,0.000,0.0
2009-10-03 07:00:00,1.426,0.098,240.980,5.800,0.000,1.000,19.0
2009-10-03 08:00:00,1.634,0.000,239.050,6.800,0.000,0.000,18.0
2009-10-03 09:00:00,3.564,0.112,238.550,14.800,37.000,0.000,18.0
2009-10-03 10:00:00,0.214,0.062,238.150,1.000,1.000,0.000,0.0
2009-10-03 11:00:00,0.180,0.000,239.470,0.800,0.000,0.000,0.0
2009-10-03 12:00:00,0.352,0.248,239.700,1.800,0.000,1.000,1.0
2009-10-03 13:00:00,1.480,0.098,241.700,6.600,0.000,0.000,19.0
2009-10-03 14:00:00,1.990,0.328,241.030,8.400,0.000,0.000,27.0
2009-10-03 15:00:00,3.874,0.138,238.440,16.200,39.000,0.000,18.0
2009-10-03 16:00:00,3.960,0.180,239.790,16.400,39.000,0.000,18.0
2009-10-03 17:00:00,2.402,0.496,240.570,10.200,1.000,1.000,19.0
2009-10-03 18:00:00,2.744,0.202,238.240,11.400,1.000,0.000,18.0
2009-10-03 19:00:00,1.518,0.300,239.980,6.400,0.000,1.000,18.0
2009-10-03 20:00:00,1.390,0.166,236.110,5.800,0.000,0.000,18.0
2009-10-03 21:00:00,1.274,0.052,240.120,5.200,0.000,0.000,18.0
2009-10-03 22:00:00,1.214,0.332,240.180,5.200,0.000,0.000,11.0
2009-10-03 23:00:00,0.472,0.090,243.690,2.000,0.000,0.000,1.0
2009-10-04 00:00:00,0.378,0.208,240.240,1.800,0.000,2.000,0.0
2009-10-04 01:00:00,0.510,0.062,242.150,2.000,0.000,0.000,1.0
2009-10-04 02:00:00,0.298,0.220,242.100,1.400,0.000,1.000,0.0
2009-10-04 03:00:00,0.302,0.208,244.180,1.400,0.000,0.000,1.0
2009-10-04 04:00:00,0.228,0.106,245.230,1.000,0.000,0.000,0.0
2009-10-04 05:00:00,0.226,0.098,242.060,1.000,0.000,0.000,1.0
2009-10-04 06:00:00,0.300,0.206,243.400,1.400,0.000,0.000,0.0
2009-10-04 07:00:00,0.296,0.216,241.050,1.400,0.000,1.000,1.0
2009-10-04 08:00:00,1.274,0.080,238.980,5.200,0.000,0.000,18.0
2009-10-04 09:00:00,0.368,0.232,238.920,1.800,0.000,1.000,1.0
2009-10-04 10:00:00,0.218,0.090,237.940,1.000,0.000,0.000,0.0
2009-10-04 11:00:00,1.916,0.274,237.770,8.400,0.000,27.000,0.0
2009-10-04 12:00:00,0.172,0.000,241.990,0.800,0.000,0.000,1.0
2009-10-04 13:00:00,1.400,0.238,240.100,5.800,1.000,0.000,19.0
2009-10-04 14:00:00,5.492,0.180,231.610,23.600,35.000,35.000,17.0
2009-10-04 15:00:00,0.552,0.110,240.990,2.400,1.000,0.000,1.0
2009-10-04 16:00:00,2.006,0.338,240.270,8.600,0.000,0.000,1.0
2009-10-04 17:00:00,0.904,0.504,241.760,4.200,0.000,2.000,0.0
2009-10-04 18:00:00,0.480,0.134,240.400,2.000,0.000,0.000,1.0
2009-10-04 19:00:00,0.796,0.204,240.040,3.400,0.000,1.000,1.0
2009-10-04 20:00:00,3.364,0.222,237.330,14.200,1.000,0.000,17.0
2009-10-04 21:00:00,3.392,0.132,237.880,14.200,1.000,0.000,18.0
2009-10-04 22:00:00,1.758,0.196,239.690,7.200,0.000,0.000,18.0
2009-10-04 23:00:00,2.036,0.240,239.760,8.400,0.000,0.000,29.0
2009-10-05 00:00:00,0.400,0.226,243.170,1.800,0.000,1.000,1.0
2009-10-05 01:00:00,0.404,0.204,242.400,1.800,0.000,0.000,1.0
2009-10-05 02:00:00,0.408,0.226,243.170,1.800,0.000,1.000,1.0
2009-10-05 03:00:00,0.334,0.104,243.990,1.400,0.000,0.000,1.0
2009-10-05 04:00:00,0.334,0.102,243.420,1.400,0.000,0.000,1.0
2009-10-05 05:00:00,0.408,0.212,244.200,1.800,0.000,0.000,1.0
2009-10-05 06:00:00,0.342,0.098,241.740,1.400,0.000,0.000,0.0
2009-10-05 07:00:00,1.688,0.128,239.210,7.000,0.000,2.000,19.0
2009-10-05 08:00:00,1.530,0.058,236.890,6.400,0.000,0.000,18.0
2009-10-05 09:00:00,1.400,0.162,237.440,5.800,0.000,1.000,18.0
2009-10-05 10:00:00,1.274,0.054,239.540,5.200,0.000,0.000,18.0
2009-10-05 11:00:00,1.924,0.094,238.300,8.000,0.000,0.000,29.0
2009-10-05 12:00:00,0.218,0.000,241.140,0.800,0.000,0.000,0.0
2009-10-05 13:00:00,0.216,0.000,241.070,0.800,0.000,0.000,1.0
2009-10-05 14:00:00,0.360,0.174,238.420,1.600,0.000,2.000,0.0
2009-10-05 15:00:00,0.286,0.060,241.210,1.200,0.000,0.000,1.0
2009-10-05 16:00:00,0.304,0.084,243.780,1.200,0.000,1.000,0.0
2009-10-05 17:00:00,0.224,0.000,241.570,0.800,0.000,0.000,0.0
2009-10-05 18:00:00,0.506,0.046,240.870,2.000,0.000,0.000,0.0
2009-10-05 19:00:00,1.100,0.134,238.930,4.600,0.000,0.000,1.0
2009-10-05 20:00:00,2.274,0.000,239.240,10.200,0.000,0.000,1.0
2009-10-05 21:00:00,2.832,0.000,239.040,11.800,0.000,1.000,18.0
2009-10-05 22:00:00,1.526,0.000,241.940,6.200,0.000,0.000,0.0
2009-10-05 23:00:00,0.584,0.214,242.480,2.600,1.000,2.000,1.0
2009-10-06 00:00:00,0.936,0.184,242.670,3.800,1.000,0.000,11.0
2009-10-06 01:00:00,0.260,0.000,245.150,1.000,0.000,0.000,0.0
2009-10-06 02:00:00,0.226,0.000,240.700,0.800,0.000,0.000,1.0
2009-10-06 03:00:00,0.300,0.086,242.080,1.200,0.000,0.000,1.0
2009-10-06 04:00:00,0.584,0.100,241.790,3.200,0.000,1.000,4.0
2009-10-06 05:00:00,0.232,0.000,243.670,0.800,0.000,0.000,0.0
2009-10-06 06:00:00,0.324,0.108,239.900,1.400,0.000,2.000,0.0
2009-10-06 07:00:00,3.804,0.230,236.990,16.200,0.000,0.000,18.0
2009-10-06 08:00:00,1.516,0.190,239.700,6.400,0.000,0.000,18.0
2009-10-06 09:00:00,1.748,0.084,237.450,7.400,0.000,0.000,18.0
2009-10-06 10:00:00,1.386,0.060,240.870,5.600,0.000,0.000,18.0
2009-10-06 11:00:00,1.446,0.212,240.500,6.000,0.000,1.000,18.0
2009-10-06 12:00:00,0.314,0.104,242.230,1.200,0.000,0.000,0.0
2009-10-06 13:00:00,0.402,0.230,242.130,1.800,0.000,1.000,1.0
2009-10-06 14:00:00,1.572,0.046,239.680,6.400,0.000,0.000,18.0
2009-10-06 15:00:00,0.422,0.194,241.240,1.800,0.000,0.000,0.0
2009-10-06 16:00:00,0.392,0.180,241.980,1.800,0.000,0.000,0.0
2009-10-06 17:00:00,0.340,0.102,243.000,1.400,0.000,0.000,1.0
2009-10-06 18:00:00,0.410,0.222,242.010,1.800,0.000,1.000,1.0
2009-10-06 19:00:00,0.392,0.106,240.930,1.600,0.000,0.000,0.0
2009-10-06 20:00:00,3.952,0.304,234.210,17.000,0.000,1.000,18.0
2009-10-06 21:00:00,2.184,0.070,236.990,9.200,0.000,0.000,1.0
2009-10-06 22:00:00,1.186,0.192,238.150,5.000,0.000,0.000,0.0
2009-10-06 23:00:00,0.440,0.246,244.440,2.000,0.000,0.000,0.0
2009-10-07 00:00:00,0.374,0.142,245.240,1.600,0.000,0.000,0.0
2009-10-07 01:00:00,0.458,0.266,245.460,2.200,0.000,1.000,0.0
2009-10-07 02:00:00,0.352,0.112,243.390,1.600,0.000,0.000,0.0
2009-10-07 03:00:00,0.350,0.122,243.640,1.400,0.000,1.000,1.0
2009-10-07 04:00:00,0.264,0.000,244.460,1.000,0.000,0.000,1.0
2009-10-07 05:00:00,1.980,0.148,241.030,8.200,0.000,0.000,29.0
2009-10-07 06:00:00,0.334,0.098,241.790,1.400,0.000,0.000,1.0
2009-10-07 07:00:00,2.052,0.000,239.600,8.400,0.000,0.000,18.0
2009-10-07 08:00:00,1.496,0.112,237.740,6.200,0.000,1.000,18.0
2009-10-07 09:00:00,1.370,0.000,241.610,5.600,0.000,0.000,18.0
2009-10-07 10:00:00,1.846,0.188,240.910,7.600,0.000,2.000,18.0
2009-10-07 11:00:00,1.692,0.060,239.070,7.000,0.000,0.000,18.0
2009-10-07 12:00:00,1.412,0.070,240.680,5.800,0.000,0.000,18.0
2009-10-07 13:00:00,1.042,0.264,242.960,4.400,0.000,0.000,11.0
2009-10-07 14:00:00,0.400,0.070,240.360,1.600,0.000,0.000,1.0
2009-10-07 15:00:00,0.348,0.000,243.090,1.400,0.000,1.000,1.0
2009-10-07 16:00:00,2.658,0.046,239.040,11.000,0.000,38.000,0.0
2009-10-07 17:00:00,2.160,0.372,238.150,10.000,0.000,29.000,1.0
2009-10-07 18:00:00,2.780,0.400,236.350,12.400,0.000,22.000,12.0
2009-10-07 19:00:00,1.612,0.108,238.480,6.800,0.000,0.000,1.0
2009-10-07 20:00:00,5.058,0.232,233.380,21.800,36.000,26.000,1.0
2009-10-07 21:00:00,2.998,0.000,237.210,12.600,0.000,1.000,17.0
2009-10-07 22:00:00,1.926,0.000,241.660,7.800,0.000,0.000,1.0
2009-10-07 23:00:00,0.672,0.096,246.740,2.600,0.000,1.000,1.0
2009-10-08 00:00:00,0.248,0.000,244.460,1.000,0.000,0.000,1.0
2009-10-08 01:00:00,0.292,0.070,241.100,1.200,0.000,0.000,0.0
2009-10-08 02:00:00,0.220,0.000,239.960,0.800,0.000,0.000,1.0
2009-10-08 03:00:00,0.226,0.000,243.090,0.800,0.000,0.000,1.0
2009-10-08 04:00:00,1.364,0.074,240.900,5.600,0.000,2.000,18.0
2009-10-08 05:00:00,0.294,0.070,241.750,1.200,0.000,0.000,1.0
2009-10-08 06:00:00,0.314,0.092,243.650,1.200,0.000,1.000,1.0
2009-10-08 07:00:00,3.030,0.000,239.250,12.800,0.000,0.000,18.0
2009-10-08 08:00:00,1.800,0.152,237.640,7.600,0.000,0.000,17.0
2009-10-08 09:00:00,1.668,0.096,240.040,6.800,0.000,0.000,19.0
2009-10-08 10:00:00,1.448,0.204,240.310,6.000,0.000,0.000,18.0
2009-10-08 11:00:00,1.482,0.218,239.970,6.200,0.000,2.000,18.0
2009-10-08 12:00:00,1.518,0.050,239.910,6.200,0.000,0.000,18.0
2009-10-08 13:00:00,1.490,0.228,241.090,6.200,0.000,1.000,18.0
2009-10-08 14:00:00,1.386,0.098,239.140,5.800,0.000,0.000,18.0
2009-10-08 15:00:00,0.406,0.222,241.850,1.800,0.000,0.000,1.0
2009-10-08 16:00:00,1.084,0.420,242.630,4.800,0.000,1.000,12.0
2009-10-08 17:00:00,0.320,0.124,241.670,1.400,0.000,0.000,1.0
2009-10-08 18:00:00,0.402,0.252,242.970,1.800,0.000,2.000,1.0
2009-10-08 19:00:00,0.612,0.110,239.040,2.600,0.000,0.000,0.0
2009-10-08 20:00:00,2.350,0.168,238.580,10.000,1.000,0.000,0.0
2009-10-08 21:00:00,0.990,0.130,240.620,4.200,3.000,0.000,1.0
2009-10-08 22:00:00,0.940,0.134,241.280,3.800,1.000,0.000,1.0
2009-10-08 23:00:00,0.470,0.304,245.550,2.200,0.000,1.000,1.0
2009-10-09 00:00:00,0.400,0.238,243.620,1.800,0.000,0.000,0.0
2009-10-09 01:00:00,0.406,0.252,242.710,1.800,0.000,1.000,0.0
2009-10-09 02:00:00,0.924,0.272,239.480,4.000,0.000,0.000,10.0
2009-10-09 03:00:00,0.418,0.228,242.890,2.000,0.000,0.000,1.0
2009-10-09 04:00:00,0.402,0.216,242.200,1.800,0.000,0.000,1.0
2009-10-09 05:00:00,0.262,0.000,242.540,1.200,0.000,0.000,0.0
2009-10-09 06:00:00,0.294,0.108,240.570,1.200,0.000,1.000,1.0
2009-10-09 07:00:00,0.896,0.098,240.450,3.600,0.000,0.000,0.0
2009-10-09 08:00:00,1.402,0.190,237.440,5.800,0.000,2.000,18.0
2009-10-09 09:00:00,1.444,0.056,236.360,6.000,0.000,0.000,18.0
2009-10-09 10:00:00,2.252,0.194,236.870,9.400,0.000,2.000,18.0
2009-10-09 11:00:00,1.258,0.000,237.560,5.200,0.000,0.000,18.0
2009-10-09 12:00:00,1.404,0.078,237.830,5.800,0.000,0.000,18.0
2009-10-09 13:00:00,1.294,0.000,241.030,5.200,0.000,0.000,19.0
2009-10-09 14:00:00,3.400,0.478,236.300,14.600,0.000,0.000,29.0
2009-10-09 15:00:00,0.298,0.110,242.310,1.200,0.000,1.000,0.0
2009-10-09 16:00:00,1.460,0.078,239.900,6.000,0.000,0.000,18.0
2009-10-09 17:00:00,1.420,0.096,239.220,7.400,0.000,1.000,0.0
2009-10-09 18:00:00,0.584,0.000,241.940,2.400,0.000,0.000,1.0
2009-10-09 19:00:00,1.680,0.126,237.750,7.000,0.000,0.000,11.0
2009-10-09 20:00:00,1.544,0.072,241.260,6.400,0.000,0.000,1.0
2009-10-09 21:00:00,1.528,0.156,243.000,6.200,0.000,0.000,19.0
