date,Temperature,Wind Speed,general diffuse flows,diffuse flows,Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption,conso
2017-09-29 23:00:00,18.58,4.921,0.088,0.07,35821.59292,21607.48441,16250.37794,73679.45527
2017-09-30 00:00:00,18.1,4.917,0.08,0.126,31514.33628,19092.72349,14573.56486,65180.62463
2017-09-30 01:00:00,17.64,4.916,0.073,0.126,29175.9292,17143.03534,13449.80592,59768.77046
2017-09-30 02:00:00,17.37,4.915,0.048,0.144,27442.83186,16158.83576,12561.38917,56163.05679
2017-09-30 03:00:00,17.05,4.918,0.095,0.107,26786.54867,15747.19335,12890.86823,55424.61025
2017-09-30 04:00:00,15.93,4.923,0.069,0.122,27289.9115,16102.7027,12873.21757,56265.83177
2017-09-30 05:00:00,16.1,4.92,0.069,0.141,27360.0,16345.94595,12561.38917,56267.33512
2017-09-30 06:00:00,15.65,4.92,0.055,0.148,24798.58407,15193.34719,9978.508682,49970.43994
2017-09-30 07:00:00,15.96,4.922,1.261,1.104,24448.14159,14699.3763,8801.797753,47949.31564
2017-09-30 08:00:00,16.26,4.916,75.5,51.99,26041.06195,17056.96466,9743.166496,52841.19311
2017-09-30 09:00:00,19.34,4.919,271.0,147.8,26831.15044,19103.9501,10331.52196,56266.6225
2017-09-30 10:00:00,21.53,4.914,394.2,142.9,29978.76106,21027.44283,11472.93156,62479.13545
2017-09-30 11:00:00,23.0,4.92,608.4,81.5,32049.55752,21745.94595,12608.45761,66403.96108
2017-09-30 12:00:00,23.52,4.921,692.5,59.99,32393.62832,22543.03534,13096.79265,68033.45631
2017-09-30 13:00:00,23.91,4.923,715.0,50.83,32189.73451,22520.58212,13673.381,68383.69763
2017-09-30 14:00:00,23.8,4.921,682.2,51.68,31609.9115,22135.13514,13844.00409,67589.05073
2017-09-30 15:00:00,23.73,4.922,602.0,54.01,29042.12389,21229.52183,13696.91522,63968.56094
2017-09-30 16:00:00,23.77,4.925,475.7,70.6,27946.19469,23373.80457,13638.07967,64958.07893
2017-09-30 17:00:00,23.19,4.925,301.0,47.97,30698.76106,20851.55925,13526.29213,65076.61244
2017-09-30 18:00:00,22.81,4.926,121.5,30.76,35069.73451,23194.17879,17450.62308,75714.53638
2017-09-30 19:00:00,22.23,4.917,5.269,4.628,42314.33628,26824.11642,19751.09295,88889.54565
2017-09-30 20:00:00,21.75,4.914,0.113,0.067,42256.99115,26236.59044,20168.82533,88662.40692
2017-09-30 21:00:00,20.16,4.919,0.091,0.115,41307.61062,24997.921,19656.95608,85962.4877
2017-09-30 22:00:00,19.01,4.92,0.069,0.122,40046.0177,23313.92931,18768.53933,82128.48634
2017-09-30 23:00:00,18.46,4.919,0.062,0.159,36267.61062,20750.51975,16468.06946,73486.19983
2017-10-01 00:00:00,18.12,4.916,0.08,0.163,31755.62363,17985.06224,14898.96657,64639.65244
2017-10-01 01:00:00,18.59,4.913,0.069,0.119,29323.06346,16158.92116,13667.59878,59149.5834
2017-10-01 02:00:00,19.28,4.914,0.073,0.141,27054.35449,15158.09129,12961.45897,55173.90475
2017-10-01 03:00:00,19.12,4.914,0.066,0.119,26493.47921,14713.69295,12231.97568,53439.14784
2017-10-01 04:00:00,18.69,4.916,0.08,0.17,27161.48796,14810.78838,12307.84195,54280.11829
2017-10-01 05:00:00,17.83,4.921,0.062,0.141,26165.77681,14620.33195,12751.36778,53537.47654
2017-10-01 06:00:00,18.12,4.917,0.062,0.141,22586.25821,12200.41494,9640.851064,44427.52421
2017-10-01 07:00:00,17.81,4.916,0.717,0.685,22327.87746,11539.41909,8292.765957,42160.06251
2017-10-01 08:00:00,17.75,4.913,52.53,44.78,24439.0372,12977.17842,8858.844985,46275.06061
2017-10-01 09:00:00,17.64,4.913,293.4,50.7,27816.89278,14859.3361,10084.3769,52760.60578
2017-10-01 10:00:00,19.9,4.914,481.1,56.88,31068.70897,16394.19087,11152.34043,58615.24027
2017-10-01 11:00:00,22.97,4.919,606.9,53.44,33274.39825,17619.08714,12220.30395,63113.78934
2017-10-01 12:00:00,27.01,4.92,674.5,63.9,34144.07002,17962.6556,13072.34043,65179.06605
2017-10-01 13:00:00,27.4,4.919,717.0,65.08,34257.50547,18489.21162,13428.32827,66175.04536
2017-10-01 14:00:00,26.62,4.923,659.5,67.5,34068.44639,18478.0083,13393.31307,65939.76776
2017-10-01 15:00:00,25.76,4.924,531.3,161.5,32524.46389,17929.04564,13043.16109,63496.67062
2017-10-01 16:00:00,25.75,4.92,470.8,43.98,32152.6477,17529.46058,12949.78723,62631.89551
2017-10-01 17:00:00,25.69,4.922,295.2,37.22,32310.19694,17413.69295,12943.95137,62667.84126
2017-10-01 18:00:00,25.43,4.924,87.6,28.67,38227.74617,21364.73029,16708.08511,76300.56157
2017-10-01 19:00:00,23.76,4.924,3.045,2.575,44397.37418,24770.53942,19351.73252,88519.64612
2017-10-01 20:00:00,21.86,4.918,0.088,0.067,44945.64551,25196.26556,19340.06079,89481.97186
2017-10-01 21:00:00,20.91,4.916,0.091,0.085,44094.87965,24852.6971,19287.53799,88235.11474
2017-10-01 22:00:00,21.11,4.912,0.091,0.089,40502.75711,23112.44813,18482.18845,82097.39369
2017-10-01 23:00:00,21.59,4.915,0.084,0.115,34988.53392,19766.39004,15803.52584,70558.4498
2017-10-02 00:00:00,20.55,4.917,0.077,0.067,30583.45733,17294.19087,13930.21277,61807.86097
2017-10-02 01:00:00,20.05,4.921,0.117,0.063,27835.79869,15848.96266,13013.98176,56698.74311
2017-10-02 02:00:00,20.1,4.916,0.077,0.126,26348.53392,15135.68465,12278.66261,53762.88118
2017-10-02 03:00:00,19.78,4.92,0.099,0.063,25989.32166,14743.56846,12500.42553,53233.31565
2017-10-02 04:00:00,20.18,4.92,0.08,0.137,26323.32604,14982.57261,12517.93313,53823.83178
2017-10-02 05:00:00,19.73,4.919,0.091,0.07,26821.18162,16162.6556,12418.7234,55402.56062
2017-10-02 06:00:00,19.27,4.92,0.088,0.037,25434.74836,16427.80083,10008.51064,51871.05983
2017-10-02 07:00:00,19.08,4.922,0.274,0.226,26008.22757,15946.05809,8893.860182,50848.14584
2017-10-02 08:00:00,19.97,4.922,54.18,45.33,29045.77681,17066.39004,9775.075988,55887.24284
2017-10-02 09:00:00,20.67,4.919,171.4,83.8,30734.7046,19680.49793,10918.90578,61334.10831
2017-10-02 10:00:00,23.98,4.925,480.9,123.9,33980.21882,21786.72199,11660.06079,67427.0016
2017-10-02 11:00:00,26.93,4.919,500.5,154.6,35769.97812,22160.16598,12401.21581,70331.35991
2017-10-02 12:00:00,28.52,4.925,388.0,268.9,37269.84683,22451.45228,13054.83283,72776.13194
2017-10-02 13:00:00,28.56,4.922,385.7,304.6,36979.95624,22066.80498,13352.46201,72399.22323
2017-10-02 14:00:00,29.22,4.923,766.0,162.4,36387.57112,22921.9917,13352.46201,72662.02483
2017-10-02 15:00:00,29.92,4.921,561.2,170.0,35064.15755,22279.66805,13037.32523,70381.15083
2017-10-02 16:00:00,26.75,4.93,500.9,123.0,34433.96061,20367.63485,12838.90578,67640.50124
2017-10-02 17:00:00,26.03,4.927,125.3,78.5,34698.64333,20240.6639,12815.56231,67754.86954
2017-10-02 18:00:00,25.24,4.924,117.7,72.1,39922.97593,23265.56017,17513.43465,80701.97075
2017-10-02 19:00:00,24.49,4.92,1.667,1.43,46905.55799,26592.94606,19952.82675,93451.3308
2017-10-02 20:00:00,24.95,4.912,0.08,0.119,46981.18162,26835.68465,19818.60182,93635.46809
2017-10-02 21:00:00,24.13,4.917,0.073,0.104,45386.78337,25237.3444,19439.27052,90063.39829
2017-10-02 22:00:00,23.63,4.916,0.08,0.13,40817.85558,22899.58506,17309.17933,81026.61997
2017-10-02 23:00:00,21.72,4.914,0.084,0.111,34723.8512,19643.15353,15453.37386,69820.37859
2017-10-03 00:00:00,21.88,4.925,0.099,0.085,30816.6302,17536.92946,14548.81459,62902.37425
2017-10-03 01:00:00,22.2,4.919,0.117,0.096,28396.67396,15960.99585,12634.65046,56992.32027
2017-10-03 02:00:00,21.58,4.92,0.121,0.085,27186.69584,15546.47303,12179.45289,54912.62176
2017-10-03 03:00:00,20.84,4.929,0.095,0.074,26172.07877,15341.07884,11660.06079,53173.2184
2017-10-03 04:00:00,19.64,4.929,0.11,0.078,26159.47484,15423.23651,11572.5228,53155.23415
2017-10-03 05:00:00,18.94,4.917,0.077,0.096,27325.33917,16028.21577,11893.49544,55247.05038
2017-10-03 06:00:00,18.55,4.923,0.128,0.052,25850.67834,16663.07054,10066.8693,52580.61818
2017-10-03 07:00:00,18.53,4.923,0.859,0.745,26953.52298,16289.62656,8853.009119,52096.15866
2017-10-03 08:00:00,18.73,4.924,65.92,48.05,29222.23195,18141.90871,9664.194529,57028.33519
2017-10-03 09:00:00,20.96,4.931,226.9,119.0,32770.2407,19908.29876,10918.90578,63597.44524
2017-10-03 10:00:00,23.4,4.974,268.2,119.2,35335.14223,21417.01245,11700.91185,68453.06653
2017-10-03 11:00:00,25.74,4.927,368.7,193.6,37112.29759,22264.73029,11940.18237,71317.21025
2017-10-03 12:00:00,27.29,4.921,626.5,145.8,38013.47921,22780.08299,12681.33739,73474.89959
2017-10-03 13:00:00,27.7,4.919,663.3,135.7,37339.16849,23284.23237,12908.93617,73532.33703
2017-10-03 14:00:00,27.55,4.923,476.7,196.2,37395.88621,23280.49793,12926.44377,73602.82791
2017-10-03 15:00:00,27.3,4.921,347.1,170.2,35757.37418,22746.47303,12576.29179,71080.139
2017-10-03 16:00:00,27.13,4.925,311.1,153.1,35297.33042,21917.42739,12879.75684,70094.51465
2017-10-03 17:00:00,26.58,4.922,147.8,100.7,34660.83151,21312.44813,13084.01216,69057.2918
2017-10-03 18:00:00,25.65,4.922,73.9,58.3,39570.06565,24251.45228,17460.91185,81282.42978
2017-10-03 19:00:00,24.9,4.916,1.923,1.523,46779.5186,28419.08714,19830.27356,95028.8793
2017-10-03 20:00:00,24.17,4.917,0.088,0.07,46804.72648,28363.07054,19701.8845,94869.68152
2017-10-03 21:00:00,23.92,4.922,0.066,0.093,44542.31947,27029.87552,19293.37386,90865.56885
2017-10-03 22:00:00,23.3,4.916,0.11,0.082,39853.65427,23874.27386,17525.10638,81253.03451
2017-10-03 23:00:00,23.52,4.916,0.077,0.152,34396.1488,20446.05809,15850.21277,70692.41966
2017-10-04 00:00:00,24.84,4.916,0.073,0.107,30640.17505,18138.17427,13901.03343,62679.38275
2017-10-04 01:00:00,24.46,4.919,0.095,0.085,28434.48578,16558.50622,12622.97872,57615.97072
2017-10-04 02:00:00,24.81,4.919,0.08,0.078,26940.91904,15770.53942,12377.87234,55089.3308
2017-10-04 03:00:00,25.55,4.922,0.091,0.1,26550.19694,15516.59751,12138.60182,54205.39627
2017-10-04 04:00:00,25.23,4.923,0.095,0.104,26714.04814,15430.70539,12156.10942,54300.86295
2017-10-04 05:00:00,25.21,4.922,0.088,0.1,27665.64551,16502.48963,11712.58359,55880.71873
2017-10-04 06:00:00,23.77,4.921,0.091,0.096,25907.39606,16412.86307,10206.93009,52527.18922
2017-10-04 07:00:00,24.57,4.927,0.19,0.152,26178.38074,16002.07469,8969.726444,51150.18187
2017-10-04 08:00:00,24.68,4.918,32.07,26.18,29152.91028,18216.59751,9401.580547,56771.08834
2017-10-04 09:00:00,25.68,4.924,242.3,87.5,31730.41575,19706.639,10276.96049,61714.01524
2017-10-04 10:00:00,28.44,4.918,420.6,225.8,34717.54923,21577.59336,11922.67477,68217.81736
2017-10-04 11:00:00,28.26,4.936,352.4,182.4,33110.54705,25685.47718,12465.41033,71261.43456
2017-10-04 12:00:00,28.95,4.935,230.4,186.7,37206.82713,23653.94191,13218.23708,74079.00612
2017-10-04 13:00:00,28.56,4.924,259.2,200.4,37250.94092,23306.639,13492.5228,74050.10272
2017-10-04 14:00:00,26.15,4.928,155.1,128.8,36822.407,23217.01245,13247.41641,73286.83586
2017-10-04 15:00:00,25.09,4.926,165.8,140.3,35725.86433,22574.6888,13200.72948,71501.28261
2017-10-04 16:00:00,24.69,4.928,83.2,69.02,34805.77681,21932.36515,13148.20669,69886.34865
2017-10-04 17:00:00,25.09,4.927,183.2,132.7,35026.34573,21204.14938,13626.74772,69857.24283
2017-10-04 18:00:00,25.75,4.927,53.21,44.15,40282.18818,24057.26141,17933.61702,82273.06661
2017-10-04 19:00:00,24.88,4.923,3.294,2.771,46804.72648,27784.23237,19293.37386,93882.33271
2017-10-04 20:00:00,24.72,4.916,0.102,0.093,46981.18162,27787.9668,19456.77812,94225.92654
2017-10-04 21:00:00,25.03,4.918,0.128,0.063,44321.75055,26320.33195,19328.38906,89970.47156
2017-10-04 22:00:00,24.54,4.919,0.088,0.089,39551.15974,23803.3195,17781.8845,81136.36374
2017-10-04 23:00:00,23.73,4.918,0.102,0.104,34383.54486,20636.51452,15482.55319,70502.61257
2017-10-05 00:00:00,23.46,4.919,0.073,0.119,30835.53611,18604.97925,14618.84498,64059.36034
2017-10-05 01:00:00,23.42,4.92,0.069,0.1,28106.78337,16599.58506,13702.61398,58408.98241
2017-10-05 02:00:00,23.47,4.921,0.102,0.074,27022.84464,16218.6722,12949.78723,56191.30407
2017-10-05 03:00:00,24.18,4.915,0.077,0.152,26777.06783,15692.11618,12010.21277,54479.39678
2017-10-05 04:00:00,24.24,4.921,0.088,0.122,26852.69147,15718.25726,12062.73556,54633.68429
2017-10-05 05:00:00,24.21,4.92,0.088,0.074,27665.64551,16663.07054,12401.21581,56729.93186
2017-10-05 06:00:00,23.66,4.919,0.091,0.085,25793.96061,16819.91701,10066.8693,52680.74692
2017-10-05 07:00:00,23.34,4.917,0.746,0.708,26556.49891,16588.38174,9232.340426,52377.22108
2017-10-05 08:00:00,23.41,4.914,58.66,47.05,29323.06346,18302.48963,10037.68997,57663.24306
2017-10-05 09:00:00,23.95,4.917,310.2,125.5,31453.1291,21308.71369,11298.23708,64060.07987
2017-10-05 10:00:00,25.4,4.922,520.2,167.9,33992.82276,23276.76349,11975.19757,69244.78382
2017-10-05 11:00:00,26.11,4.921,540.3,142.4,35662.84464,24378.42324,12226.13982,72267.4077
2017-10-05 12:00:00,26.72,4.924,208.2,128.9,36639.64989,25237.3444,13264.92401,75141.9183
2017-10-05 13:00:00,26.99,4.931,287.3,111.3,36677.46171,24927.38589,13825.16717,75430.01477
2017-10-05 14:00:00,27.55,4.921,490.4,98.0,35801.48796,25229.87552,13597.56839,74628.93187
2017-10-05 15:00:00,27.36,4.926,438.3,116.0,35038.94967,24273.85892,13434.16413,72746.97272
2017-10-05 16:00:00,27.06,4.925,349.1,69.17,33715.53611,23269.29461,13136.53495,70121.36567
2017-10-05 17:00:00,26.84,4.928,250.4,52.75,33747.04595,22671.78423,13282.43161,69701.26179
2017-10-05 18:00:00,25.69,4.927,96.6,36.75,38883.15098,26521.9917,18382.97872,83788.1214
2017-10-05 19:00:00,24.66,4.919,1.111,1.015,44857.41794,30312.44813,19964.49848,95134.36455
2017-10-05 20:00:00,23.89,4.916,0.102,0.067,44762.8884,30133.19502,20087.05167,94983.13509
2017-10-05 21:00:00,23.13,4.917,0.095,0.104,42771.46608,28654.35685,19246.68693,90672.50986
2017-10-05 22:00:00,22.42,4.917,0.077,0.1,38391.59737,25483.81743,17840.24316,81715.65796
2017-10-05 23:00:00,21.79,4.92,0.077,0.093,32952.99781,22548.54772,16007.78116,71509.32669
2017-10-06 00:00:00,21.5,4.916,0.062,0.107,29247.43982,20136.09959,14531.30699,63914.8464
2017-10-06 01:00:00,21.12,4.918,0.069,0.1,26657.33042,18298.75519,13585.89666,58541.98227
2017-10-06 02:00:00,20.37,4.917,0.073,0.119,25390.63457,17507.05394,12675.50152,55573.19003
2017-10-06 03:00:00,20.33,4.918,0.062,0.13,24861.26915,16980.49793,12628.81459,54470.58167
2017-10-06 04:00:00,19.87,4.918,0.088,0.133,25075.53611,16887.13693,12144.43769,54107.11073
2017-10-06 05:00:00,20.09,4.922,0.073,0.1,26632.12254,17932.78008,11525.83587,56090.73849
2017-10-06 06:00:00,19.57,4.916,0.058,0.141,25170.06565,17802.07469,9716.717325,52688.85767
2017-10-06 07:00:00,19.43,4.921,0.461,0.437,25321.31291,17607.88382,9133.130699,52062.32743
2017-10-06 08:00:00,18.98,4.917,124.1,62.3,29297.85558,18253.94191,9991.00304,57542.80053
2017-10-06 09:00:00,19.93,4.923,220.7,121.2,32089.62801,19781.3278,10773.00912,62643.96493
2017-10-06 10:00:00,21.64,4.919,291.5,64.93,34459.16849,21641.07884,11905.16717,68005.4145
2017-10-06 11:00:00,23.0,4.927,256.5,209.8,36141.79431,22888.38174,12757.20365,71787.3797
2017-10-06 12:00:00,23.66,4.921,302.7,236.0,37408.49015,23586.72199,13445.83587,74441.04801
2017-10-06 13:00:00,24.58,4.918,688.0,201.9,36507.30853,22690.45643,13282.43161,72480.19657
2017-10-06 14:00:00,25.75,4.919,383.0,198.7,36431.6849,22981.74274,12943.95137,72357.37901
2017-10-06 15:00:00,25.5,4.92,324.5,179.4,35360.35011,22391.70124,13101.51976,70853.57111
2017-10-06 16:00:00,26.43,4.918,488.1,86.8,30551.94748,21708.29876,12803.89058,65064.13682
2017-10-06 17:00:00,25.49,4.924,270.2,47.1,33570.59081,21372.19917,13025.6535,67968.44348
2017-10-06 18:00:00,24.32,4.92,97.8,24.99,39702.407,24613.69295,18347.96353,82664.06348
2017-10-06 19:00:00,22.42,4.921,1.985,1.715,46168.22757,28213.69295,19993.67781,94375.59833
2017-10-06 20:00:00,21.39,4.916,0.113,0.063,45783.80744,28150.20747,19906.13982,93840.15473
2017-10-06 21:00:00,20.62,4.922,0.095,0.085,44548.62144,26787.13693,19106.62614,90442.38451
2017-10-06 22:00:00,19.64,4.925,0.069,0.107,40496.45514,24471.78423,18009.48328,82977.72265
2017-10-06 23:00:00,18.75,4.924,0.099,0.056,35007.43982,21473.02905,15961.09422,72441.56309
2017-10-07 00:00:00,18.31,4.917,0.08,0.13,31156.93654,19008.29876,14455.44073,64620.67603
2017-10-07 01:00:00,17.48,4.915,0.084,0.093,28522.71335,17282.98755,13679.27052,59484.97142
2017-10-07 02:00:00,17.07,4.916,0.088,0.119,27174.0919,16106.639,12868.08511,56148.81601
2017-10-07 03:00:00,16.95,4.917,0.048,0.122,26165.77681,15527.80083,12372.03647,54065.61411
2017-10-07 04:00:00,17.14,4.92,0.088,0.104,26254.00438,15367.21992,12331.18541,53952.40971
2017-10-07 05:00:00,16.91,4.92,0.062,0.115,27457.68053,16046.88797,12517.93313,56022.50163
2017-10-07 06:00:00,16.57,4.92,0.08,0.093,24943.19475,15352.28216,10411.18541,50706.66232
2017-10-07 07:00:00,16.26,4.922,0.212,0.211,24836.06127,14919.08714,8631.246201,48386.39461
2017-10-07 08:00:00,15.9,4.922,50.0,39.09,27583.71991,16857.26141,9903.465046,54344.44637
2017-10-07 09:00:00,17.46,4.919,124.5,80.6,31150.63457,19183.81743,11385.77508,61720.22708
2017-10-07 10:00:00,19.59,4.921,388.8,51.42,34030.63457,20838.17427,12337.02128,67205.83012
2017-10-07 11:00:00,22.22,4.926,606.8,39.33,36003.15098,21883.81743,13084.01216,70970.98057
2017-10-07 12:00:00,23.28,4.918,684.9,42.74,36853.91685,22556.0166,13632.58359,73042.51704
2017-10-07 13:00:00,24.17,4.923,704.0,43.8,36797.19912,22522.40664,13971.06383,73290.66959
2017-10-07 14:00:00,25.07,4.919,666.8,43.76,36538.81838,22604.56432,13871.8541,73015.2368
2017-10-07 15:00:00,25.21,4.918,591.0,52.19,35303.63239,21614.93776,13591.73252,70510.30267
2017-10-07 16:00:00,25.06,4.925,278.4,73.3,34957.02407,21103.3195,13498.35866,69558.70223
2017-10-07 17:00:00,24.86,4.928,283.8,55.98,34648.22757,20621.57676,13580.06079,68849.86512
2017-10-07 18:00:00,23.3,4.926,100.2,35.43,40351.50985,24281.3278,18511.36778,83144.20543
2017-10-07 19:00:00,21.58,4.919,0.877,0.734,46086.30197,27492.94606,20203.769,93783.01703
2017-10-07 20:00:00,20.61,4.916,0.095,0.056,46212.34136,27373.44398,20682.31003,94268.09537
2017-10-07 21:00:00,19.67,4.919,0.102,0.082,44699.86871,25607.05394,19637.68997,89944.61262
2017-10-07 22:00:00,18.65,4.917,0.091,0.074,41013.21663,23605.39419,18417.99392,83036.60474
2017-10-07 23:00:00,17.66,4.923,0.099,0.085,36047.26477,21039.83402,16964.86322,74051.96201
2017-10-08 00:00:00,16.73,4.918,0.062,0.115,31730.41575,18347.3029,15249.11854,65326.83719
2017-10-08 01:00:00,15.93,4.922,0.117,0.104,28919.73742,16382.98755,14391.2462,59693.97117
2017-10-08 02:00:00,15.66,4.919,0.088,0.07,27527.00219,15397.09544,13463.34347,56387.4411
2017-10-08 03:00:00,14.92,4.92,0.073,0.082,26556.49891,14821.9917,13019.81763,54398.30824
2017-10-08 04:00:00,14.24,4.919,0.073,0.107,26071.24726,14366.39004,12949.78723,53387.42453
2017-10-08 05:00:00,13.76,4.919,0.048,0.104,27211.90372,14840.6639,12914.77204,54967.33966
2017-10-08 06:00:00,13.58,4.922,0.073,0.078,23361.40044,12876.34855,9985.167173,46222.91616
2017-10-08 07:00:00,13.71,4.92,0.395,0.3,22239.64989,12189.21162,8613.738602,43042.60011
2017-10-08 08:00:00,13.45,4.922,91.7,26.24,24854.96718,13783.81743,10066.8693,48705.65391
2017-10-08 09:00:00,14.45,4.916,280.5,38.67,28157.19912,15845.22822,10965.59271,54968.02005
2017-10-08 10:00:00,17.72,4.914,468.8,54.88,31453.1291,17772.19917,12261.15502,61486.48329
2017-10-08 11:00:00,20.29,4.922,449.9,154.7,33551.6849,18500.41494,13107.35562,65159.45546
2017-10-08 12:00:00,21.45,4.927,642.2,160.1,34339.43107,19404.14938,13679.27052,67422.85097
2017-10-08 13:00:00,21.84,4.927,750.0,107.7,35020.04376,19770.12448,14041.09422,68831.26246
2017-10-08 14:00:00,22.43,4.923,659.5,58.55,34433.96061,19814.93776,14070.27356,68319.17193
2017-10-08 15:00:00,22.21,4.922,562.5,51.62,33356.32385,18660.99585,13661.76292,65679.08262
2017-10-08 16:00:00,21.92,4.93,421.8,49.49,32278.68709,18280.08299,13259.08815,63817.85823
2017-10-08 17:00:00,21.56,4.924,189.2,78.3,32385.82057,18433.19502,13440.0,64259.01559
2017-10-08 18:00:00,21.29,4.923,98.2,51.46,38536.54267,22724.06639,18353.79939,79614.40845
2017-10-08 19:00:00,20.77,0.069,0.742,0.685,45367.87746,26297.92531,19952.82675,91618.62952
2017-10-08 20:00:00,20.46,0.071,0.095,0.089,45720.78775,26312.86307,20011.18541,92044.83623
2017-10-08 21:00:00,20.2,0.071,0.066,0.082,44743.98249,25554.77178,19497.62918,89796.38345
2017-10-08 22:00:00,18.99,0.075,0.088,0.074,40282.18818,23963.90041,18056.17021,82302.2588
2017-10-08 23:00:00,18.25,0.073,0.073,0.085,34875.09847,20860.58091,16182.85714,71918.53652
2017-10-09 00:00:00,17.08,0.071,0.069,0.111,30293.56674,18168.04979,13638.41945,62100.03598
2017-10-09 01:00:00,16.59,0.069,0.073,0.13,28131.99125,16592.11618,12809.72644,57533.83387
2017-10-09 02:00:00,16.65,0.088,0.069,0.107,27287.52735,16065.56017,12366.20061,55719.28813
2017-10-09 03:00:00,16.17,0.085,0.059,0.093,26714.04814,15643.56846,12774.71125,55132.32785
2017-10-09 04:00:00,15.85,0.082,0.066,0.174,26581.70678,15479.25311,12663.82979,54724.78968
2017-10-09 05:00:00,15.52,0.08,0.059,0.104,27583.71991,16506.22407,12739.69605,56829.64003
2017-10-09 06:00:00,15.86,0.082,0.051,0.111,26701.4442,16771.36929,11455.80547,54928.61896
2017-10-09 07:00:00,15.97,0.088,0.227,0.152,26430.45952,16270.95436,9862.613982,52564.02786
2017-10-09 08:00:00,16.25,0.083,96.9,44.99,29089.89059,17574.27386,10568.7538,57232.91825
2017-10-09 09:00:00,16.86,0.085,87.8,73.1,27564.814,19400.41494,11677.56839,58642.79733
2017-10-09 10:00:00,18.36,0.083,472.9,155.3,30703.19475,20953.94191,12307.84195,63964.97861
2017-10-09 11:00:00,22.73,0.073,517.4,82.4,33898.29322,21973.44398,12774.71125,68646.44845
2017-10-09 12:00:00,23.35,0.075,617.6,134.0,36809.80306,22750.20747,13416.65653,72976.66706
2017-10-09 13:00:00,22.9,0.073,306.6,227.7,37440.0,22783.81743,13568.38906,73792.20649
2017-10-09 14:00:00,22.61,0.069,490.3,246.5,36986.25821,22750.20747,13515.86626,73252.33194
2017-10-09 15:00:00,22.86,0.069,127.8,103.1,35410.76586,22514.93776,12943.95137,70869.65499
2017-10-09 16:00:00,22.72,0.068,264.5,207.6,34364.63895,21924.89627,12973.1307,69262.66592
2017-10-09 17:00:00,22.59,0.066,52.85,44.53,34415.0547,21689.62656,13002.31003,69106.99129
2017-10-09 18:00:00,21.77,0.08,33.07,26.63,42380.74398,26507.05394,18336.29179,87224.08971
2017-10-09 19:00:00,21.29,0.09,0.892,0.715,46861.4442,28721.57676,19976.17021,95559.19117
2017-10-09 20:00:00,20.16,0.09,0.059,0.111,46867.74617,28340.6639,20122.06687,95330.47694
2017-10-09 21:00:00,20.0,0.083,0.044,0.1,44302.84464,26189.62656,19351.73252,89844.20372
2017-10-09 22:00:00,20.41,0.08,0.059,0.096,39847.3523,23400.0,17513.43465,80760.78695
2017-10-09 23:00:00,20.56,0.09,0.073,0.189,33980.21882,20311.61826,15348.32827,69640.16535
2017-10-10 00:00:00,20.66,0.073,0.044,0.111,30003.67615,17981.3278,13918.54103,61903.54498
2017-10-10 01:00:00,20.33,0.069,0.059,0.137,27564.814,16200.0,12856.41337,56621.22737
2017-10-10 02:00:00,20.2,0.069,0.055,0.148,26203.58862,15542.73859,12278.66261,54024.98982
2017-10-10 03:00:00,20.04,0.076,0.066,0.144,25756.1488,15120.74689,12097.75076,52974.64645
2017-10-10 04:00:00,19.63,0.074,0.051,0.13,25869.58425,15117.01245,11981.03343,52967.63013
2017-10-10 05:00:00,20.04,0.073,0.051,0.141,27123.67615,16102.90456,12220.30395,55446.88466
2017-10-10 06:00:00,19.83,0.063,0.048,0.174,26146.8709,16808.71369,10405.34954,53360.93413
2017-10-10 07:00:00,19.88,0.072,0.084,0.226,25762.45077,16468.87967,8928.87538,51160.20582
2017-10-10 08:00:00,20.09,0.066,20.65,16.58,27331.64114,19265.9751,9745.896657,56343.5129
2017-10-10 09:00:00,19.97,0.066,26.38,21.51,30280.9628,21424.48133,10516.231,62221.67513
2017-10-10 10:00:00,19.94,0.072,124.6,95.5,33072.73523,23474.6888,11911.00304,68458.42707
2017-10-10 11:00:00,20.18,0.073,167.5,131.1,34767.96499,23960.16598,12564.62006,71292.75103
2017-10-10 12:00:00,22.75,0.08,664.0,312.4,34812.07877,24819.08714,13334.95441,72966.12032
2017-10-10 13:00:00,24.59,0.078,688.0,193.0,35335.14223,25043.15353,13550.88146,73929.17722
2017-10-10 14:00:00,25.43,0.077,293.2,231.2,36078.77462,23362.6556,13200.72948,72642.1597
2017-10-10 15:00:00,25.24,0.08,194.6,163.2,35417.06783,23056.43154,13089.84802,71563.34739
2017-10-10 16:00:00,25.39,0.08,286.3,122.6,34383.54486,21939.83402,12984.80243,69308.18131
2017-10-10 17:00:00,25.29,0.103,97.1,81.8,34478.0744,21611.20332,12955.6231,69044.90082
2017-10-10 18:00:00,25.01,0.085,53.27,42.32,42733.65427,26417.42739,18149.54407,87300.62573
2017-10-10 19:00:00,24.3,0.093,0.782,0.637,46338.38074,28732.78008,19357.56839,94428.72921
2017-10-10 20:00:00,23.69,0.092,0.073,0.1,46596.76149,28265.9751,19427.59878,94290.33537
2017-10-10 21:00:00,22.32,0.093,0.091,0.07,44397.37418,26596.6805,19054.10334,90048.15802
